,id_dataset,user_account,tweet,clean_tweet,label,id_user
1078,55945,@MardaniAliSera,PKS selalu bersama rakyat terus berjuang di Parlemen dan jalur-jalur konstitusi lainnya untuk menolak dan mencabut RUU Omnibus Law Cipta Kerja.  #BatalkanCiptaker,pks rakyat juang parlemen jalur jalur konstitusi tolak cabut rancang undang undang omnibus law cipta kerja,0,1
1079,55946,@kompascom,"Setelah pengesahan Omnibus Law RUU Cipta Kerja, informasi keliru membanjiri media sosial. Ini hasil cek fakta http://Kompas.com.Hoaks Fakta Sepekan: Cek Fakta Seputar UU Cipta Kerja
Setelah pengesahan Omnibus Law RUU Cipta Kerja, informasi keliru membanjiri media sosial. Ini hasil cek fakta Kompas.com.
kompas.com",kesah omnibus law rancang undang undang cipta kerja informasi keliru banjir media sosial hasil cek fakta,1,1
1080,55947,@NKRIndonesia79,"Membalas 
@CNNIndonesiaPantes aje... draf aje begini, kok bisa disahkan??? Anggota DPR termakan hoaks kah??? 

Baleg Baru Sadar Anggotanya Belum Pegang Draf RUU Cipta Kerja",balas draf sah anggota dewan wakil rakyat makan hoax baleg sadar anggota pegang draf rancang undang undang cipta kerja,0,1
1081,55948,@bemfisipunpad,Hayooo udah paham belum dengan RUU Cipta Kerja ini!!,hay paham rancang undang undang cipta kerja,1,1
1082,55949,@mulanbilqis,"Sejak awal pembahasan UU CIpta Kerja sudah sesuai mekanisme yg berlaku.

Sejak 20 April 2020 DPR telah membentuk Panitia Kerja (Panja) RUU Cipta Kerja dan kemudian dilakukan pembahasan.

Dalam menggelar pembahasan RUU ini juga atas izin pimpinan DPR.
#OmnibusLawTaatProsedural",bahas undang undang cipta kerja sesuai mekanisme laku april dewan wakil rakyat bentuk panitia kerja panitia kerja rancang undang undang cipta kerja bahas gelar bahas rancang undang undang izin pimpin dewan wakil rakyat,1,1
1083,55950,@OfficialBMI__,"SBY Jelaskan Alasan Partai Demokrat Tolak Pengesahan RUU Cipta Kerja

http://bintangmudaindonesia.id/sby-jelaskan-alasan-partali-demokrat-tolak-pengesahan-ruu-cipta-kerja/…",susilo bambang yudhoyono alas partai demokrat tolak kesah rancang undang undang cipta kerja,1,1
1084,55951,@FPKSDPRRI,"Anggota FPKS: RUU Cipta Kerja Ancam Lingkungan Hidup

#fraksipksdprri 
#berkhidmatuntukrakyat 
#pksawasikabinet 
#pkstolakOmnibuslaw 
#batalkanciptaker",anggota fraksi partai adil sejahtera rancang undang undang cipta kerja ancam lingkung hidup,0,1
1085,55952,@UGMBergerak,"[INFO TERBARU]

Kami juga mengutuk tindakan represif dan melawan hukum dari pihak kepolisian terhadap mahasiswa, pelajar, buruh, dan seluruh elemen masyarakat lainnya. Batalkan RUU Cipta Kerja! Semangat 
#BatalkanRUUCiptaKerja 
#MosiTidakPercayaJokowi 
#BubarkanDPRBEM KM UGM dan 9 lainnya",informasi baru kutuk tindak represif lawan hukum polisi mahasiswa ajar buruh elemen masyarakat batal rancang undang undang cipta kerja semangat ugm,0,1
1086,55953,@seruanhl,"""RUU Cipta kerja dirancang untuk memudahkan segala sistem regulasi dan perizinan serta Investasi yang diharapkan bertambah untuk meningkatkan tenaga kerja kita lebih besar lagi,"" ungkap R. Soes.

Kalahkan Pandemi #RakyatBersamaOmnibusLaw",rancang undang undang cipta kerja rancang mudah sistem regulasi izin investasi harap tambah tingkat tenaga kerja r soes kalah pandemi,1,1
1087,55954,@ZAEffendy,"5 UU Kontroversial:
UU KPK - UU No.2/2020 ""Corona"" - UU Minerba - UU MK - UU Cipta Kerja.
#TolakOmnibusLaw
#MosiTidakPercaya !!
2 RUU Kontroversial:
RUU BIP(HIP) - RUU Bank Indonesia.Tweet Kutipan
TEMPO.CO
@tempodotco
 · 17 Okt
Agus Rahardjo: Biasanya kalau ada masalah kami mau konsultasi dengan Pak Jokowi itu relatif mudah, tapi dalam penyusunan UU KPK itu sama sekali tidak ada kesempatan. #TempoNasional  https://nasional.tempo.co/read/1396883/eks-ketua-kpk-sulitnya-mengakses-uu-cipta-kerja-mirip-dengan-revisi-uu-kpk?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=Nasional_O…",undang undang kontroversial undang undang kpk undang undang corona undang undang mineral batubara undang undang mahkamah konstitusi undang undang cipta kerja rancang undang undang kontroversial rancang undang undang bip rancang undang undang bank indonesia tweet kutip tempo oktober agus rahardjo konsultasi jokowi relatif mudah susun undang undang kpk sempat,0,1
1088,55955,@tyan_yr,"membaca berita kompas pagi ini tentang draft resmi RUU Cipta Kerja yang belum juga bisa didapatkan nyaris seminggu setelah disahkan. Baca isi berita ini bener2 miris. gw jadi inget kisah Themis dan Dike, dua dewi dalam mitologi Yunani yg personifikasikan keadilan",baca berita kompas pagi draf resmi rancang undang undang cipta kerja dapat minggu sah baca isi berita miris kisah themis dewi mitologi yunani personifikasi adil,1,1
1089,55956,@DPakez,"DPRD Bengkulu Telah Sepakat Untuk Menolak RUU Cipta Kerja Atau Omnibus Law,Mari Kita Tunggu Persetujuan Dari Pusat
#MahasiswaBergerak 
#HidupMahasiswa 
#MahasiswaTurunKejalan 
#Bengkulu 
#TOLAKOMNIMBUSLAW 
#tolakomnisbuslawDPR",dewan wakil rakyat daerah bengkulu sepakat tolak rancang undang undang cipta kerja omnibus law mari tunggu tuju pusat,1,1
1090,55957,@dimastayo,"aku baru dapet draft final RUU cipta kerja, mau baca bareng di kosan kamu ngga?

tapi sambil telanjang...",draf final rancang undang undang cipta kerja baca bareng kosan telanjang,0,1
1091,55958,@Maryat1Cant1k,"Buruh Demo Lagi..!
kpd seluruh buruh di berbagai daerah untuk melakukan aksi unjuk rasa serentak pd tgl 12 - 16 Oktober 2020

Dgn tuntutan sbb
1. Menolak Pengesahan RUU Cipta Kerja menjadi UU

2. Mendesak presiden mengeluarkan PERPPU pembatalan UU Cipta Kerja
#TolakUUCiptaKerja",buruh demo buruh daerah aksi unjuk serentak tanggal oktober tuntut tolak kesah rancang undang undang cipta kerja undang undang desak presiden keluar atur pusat batal undang undang cipta kerja,1,1
1092,55959,@sekar05vita,"Kena macet karena demo tolak RUU Cipta Kerja. Tapi tak apa... Ini cuma kena macet, semoga semua aman dan baikbaik saja yaa.. Semangaaat!!!",kena macet demo tolak rancang undang undang cipta kerja kena macet moga aman ya semang,0,1
1093,55960,@Hamzah_Saputraa,"Bertempat di Gedung Utama Kementerian Sekretariat Negara (Kemensetneg), Sekretaris Jenderal Dewan Perwakilan Rakyat Republik Indonesia (Sekjen DPR RI) Indra Iskandar hadir untuk menyerahkan Draf Final Rancangan Undang-Undang (RUU) Cipta Kerja ke Kemensetneg.",tempat gedung utama menteri sekretariat negara kemensetneg sekretaris jenderal dewan wakil rakyat republik indonesia sekjen dewan wakil rakyat rakyat indonesia indra iskandar hadir serah draf final rancang undang undang rancang undang undang cipta kerja kemensetneg,1,1
1094,55961,@Evanescentbby,"Kebijakan Satu Peta RUU Cipta Kerja Juga mengatur dan menetapkan kebijakan satu peta (one map policy). Kebijakan dituangkan dalam Rencana Tata Ruang Wilayah (RTRW).darat,laut pesisir pulau-pulau kecil,serta tata ruang kawasan terutama hutan akan terintegrasi
#CiptaKerjaDemiRakyat",bijak peta rancang undang undang cipta kerja atur tetap bijak peta one map polisi bijak tuang rencana tata ruang wilayah rencana tata ruang wilayah darat laut pesisir pulau pulau tata ruang kawasan hutan integrasi,1,1
1095,55962,@faridfadian,"Bandung, 7 Oktober 2020
Mahasiswa se jabar berkumpul di bandung yang telah menjadi lautan aksi, melawan oligarki yang baru saja mengsahkan UU Cipta kerja, tuntutan kami hanya sederhana, kami ingin ruu itu dicabut walau itu utopis terjadi direzim ini.",bandung oktober mahasiswa jawa barat kumpul bandung laut aksi lawan oligarki kesah undang undang cipta kerja tuntut sederhana rancang undang undang cabut utopia rezim,1,1
1096,55963,@humasbanten_,"Polda Banten Apel Kesiapsiagaan Pengamanan Unras

Kepolisian Daerah (Polda) Banten menggelar Apel kesiapan pengamanan untuk mengantisipasi aksi Unjuk Rasa mengenai pengesahan RUU Cipta Kerja, Selasa (13/10/2020)",polda banten apel siaga aman unras polisi daerah polda banten gelar apel kesiap aman antisipasi aksi unjuk kesah rancang undang undang cipta kerja selasa,1,1
1097,55964,@Fentika_95,Tak henti henti pemerintah memberikan informasi terkait RUU cipta kerja. Demi meluruskan berita hoax yg meresahkan masyarakat .,henti henti perintah informasi kait rancang undang undang cipta kerja lurus berita hoax resah masyarakat,1,1
1098,55965,@PikiranUmat,"IHW: RUU Cipta Kerja Berpotensi Lemahkan MUI dan Kemenag https://suaraislam.id/ihw-ruu-cipta-kerja-berpotensi-lemahkan-mui-dan-kemenag/… lewat 
@suaraislamIDIHW: RUU Cipta Kerja Berpotensi Lemahkan MUI dan Kemenag
Jakarta (SI Online) – Undang-Undang Cipta Kerja berpotensi melemahkan Majelis Ulama Indonesia (MUI) dan Kementerian Agama dalam konteks peran keduanya pada Sistem Jaminan Halal. Direktur Ekse…
suaraislam.id",indonesia halal watch rancang undang undang cipta kerja potensi lemah majelis ulama indonesia kemenag,0,1
1099,55966,@taufiqrus,"berikut tulisan dosen saya di FHUI

Rilis Media
RUU CIPTA KERJA: PROSES LEGISLASI YANG UGAL-UGALAN

Berdasarkan UU No. 12 tahun 2011 sebagaimana telah diubah dengan UU No. 15 tahun 2019 tentang Pembentukan Peraturan Perundang-undangan (UU P3), terdapat 5 tahapan proses legislasi.",tulis dosen fakultas hukum universitas indonesia rilis media rancang undang undang cipta kerja proses legislasi ugal ugalan dasar undang undang tahi ubah undang undang tahi bentuk atur undang undang undang undang tahap proses legislasi,1,1
1100,55967,@RRIPrograma3,"#IndonesiaMenyapaPagi 
#ProKontra

Topik : ""Habis UU Ciptakerja Diketok, Terbitlah Judicial Review""

Via Zoom Meeting : Sekretaris Jenderal Dewan Pimpinan Pusat Konfederasi Rakyat Pekerja Indonesia - Saepul Tavip

Telewicara : Anggota Panja RUU Cipta Kerja - Taufik Basari",topik habis undang undang cipta kerja ketok terbit judicial review zoom rapat sekretaris jenderal dewan pimpin pusat konfederasi rakyat kerja indonesia saepul tavip telewicara anggota panitia kerja rancang undang undang cipta kerja taufik basari,1,1
1101,55968,@bnpp_ri,"Selamat Pagi Sobat Netizen Perbatasan #netas

DPR RI memlalui Sidang Paripurna mengesahkan Omnimbus Law Cipta Kerja menjadi Undang-Undang.

Meluruskan 12 Hoax, yuk simak kembali terkait RUU tersebut.
#OmnimbusLaw 
#ruuciptaker",selamat pagi sobat netizen batas dewan wakil rakyat rakyat indonesia sidang paripurna kesah omnibus law law cipta kerja undang undang lurus hoax ayo simak kait rancang undang undang,1,1
1102,55969,@Menepikalbu,"Wakil Ketua Badan Legislasi (Baleg) Achmad Baidowi, merespons sikap Fraksi Partai Keadilan Sejahtera (PKS) dan Fraksi Partai Demokrat (PD) yang menolak isi Omnibus Law RUU Cipta Kerja #BahayaLatenGuritaCikeasPPP: PKS & Demokrat Tolak RUU Ciptaker, tapi Setuju Pembahasan DIM
Haluanberita.id - Wakil Ketua Badan Legislasi (Baleg) Achmad Baidowi, merespons sikap Fraksi Partai Keadilan Sejahtera (PKS) dan Fraksi Partai Demokrat (PD) yang menolak isi Omnibus Law RUU Cipta Kerj
haluanberita.id",wakil ketua badan legislasi baleg achmad baidowi respons sikap fraksi partai adil sejahtera pks fraksi partai demokrat tolak isi omnibus law rancang undang undang cipta kerja pks demokrat tolak rancang undang undang cipta kerja tuju bahas haluan berita wakil ketua badan legislasi baleg achmad baidowi respons sikap fraksi partai adil sejahtera pks fraksi partai demokrat tolak isi omnibus law rancang undang undang cipta kerja haluan berita,1,1
1103,55970,@djaritakirana,"Buat tmn2 mahasiswa & buruh Untuk berhati-hati saat ini 
 Anjing2 Rezim ini mulai dilepas dari kandangnya untuk menyerang & mengusir demo menolak RUU Ciptakerja Tweet Kutipan
Irvan Gani
@ghanieierfan
 · 8 Okt
urgent

harap berhati hati 

untuk adik adik mahasiswa Dan sahabat buruh",mahasiswa buruh hati hati rezim lepas kandang serang usir demo tolak rancang undang undang cipta kerja tweet kutip irvan gani oktober urgen harap hati hati adik adik mahasiswa sahabat buruh,0,1
1104,55971,@corbuzier,"Siapa yg take down video saya
apakabar RUU Cipta kerja... -Deddy Corbuz... https://youtu.be/PTA24XJmaN8 via 
@YouTubeSiapa yg take down video saya
apakabar RUU Cipta kerja... -Deddy...
#deddycorbuzier #siscasoewitomo #ruu
youtube.com",take jatuh video kabar rancang undang undang cipta kerja deddy corbuz,1,1
1105,55972,Laki padad@99,"Membalas 
@ekakunjeri
 dan 
@tribunnewsBuruh menolak ruu cipta kerja karna isinya tdk berpihak ke kaum pekerja atau buruh, apa bedanya pancasila mau dirobah sama gerombolan palu arit dgn tri sila eka sila, kan anda sndiri tau bhw pancasila sdh final, jgn2 ibu satu partai ribka ciptaning hehehe",balas tolak rancang undang undang cipta kerja isi pihak kaum kerja buruh beda pancasila ubah gerombol palu arit tri sila eka sila pancasila final partai ribka cipta ning,0,1
1106,55973,@KemnakerRI,"Menurut Ibu Ida, pembahasan RUU Cipta Kerja sejak 20 April lalu, dilakukan sebanyak 64 kali. Terdiri dari 2 kali rapat kerja, 56 kali rapat panitia (Panja) kerja, dan 6 kali rapat tim perumus dan tim sinkronisasi.",ida bahas rancang undang undang cipta kerja april kali kali rapat kerja kali rapat panitia panitia kerja kerja kali rapat tim rumus tim sinkronisasi,1,1
1107,55974,@LILApama2011,"Di bawah ini beberapa isu yang ramai beredar di media sosial terkait pembahasan RUU Cipta Kerja:
1. Uang pesangon dihilangkan > HOAX
FAKTA :Pesangon tetap wajib diberikan sesuai aturan di RUU OL Bag. 

Awas Corona #UUCiptaKerjaHarapanRakyat",isu ramai edar media sosial kait bahas rancang undang undang cipta kerja uang sangon hilang hoax fakta sangon wajib sesuai atur rancang undang undang ol tas awas corona,1,1
1108,55975,@CNNIDdaily,"Produser Lapangan Ausirio Ndolu melaporkan situasi terkini demo tolak RUU Cipta Kerja di kawasan Patung Kuda.

#CNNIDNewsHour
http://cnnindonesia.com/tv",produser lapang ausirio ndolu lapor situasi kini demo tolak rancang undang undang cipta kerja kawasan patung kuda,1,1
1109,55976,@ceceuan,"RUU Cipta Kerja segera akan rampung dalam waktu dekat. Selain memberikan penyederhanaan dan percepatan proses perizinan usaha di Indonesia, peraturan perundangan ini juga memperluas Lembaga Pemeriksa Halal alhamdulillah banget pokoknya.
#OmnibusLawHalal",rancang undang undang cipta kerja rampung sederhana cepat proses izin usaha indonesia atur undang luas lembaga periksa halal alhamdulillah banget pokok,1,1
1110,55977,@ismailfahmi,"Kpoppers Mahasiswi Manajemen

Rina (19), mahasiswi jurusan Manajemen ini kesal lantaran pengesahan RUU Cipta Kerja tergesa-gesa dan tertutup. ""Setega itu merugikan para pekerja,"" ujar K-Popers ini. Apalagi dari diskusi dengan dosen dan teman-teman sejurusan banyak kekhawatiran ..",kpop mahasiswi manajemen rina mahasiswi jurus manajemen kesal lantar kesah rancang undang undang cipta kerja gesa gesa tutup tega rugi kerja k pop diskusi dosen teman teman jurus khawatir,0,1
1111,55978,@KemnakerRI,"Kemnaker terus menyosialisasikan pokok-pokok substansi RUU Cipta Kerja kepada stakeholder. Hari ini, Ibu 
@idafauziyah
 bertemu secara virtual dengan 70 perwakilan dari SP/SB dan pengusaha, peserta Pelatihan Keterampilan Bernegosiasi bagi Pelaku Hubungan Industrial di Yogyakarta.",kemnaker sosialisasi pokok pokok substansi rancang undang undang cipta kerja stakeholder temu virtual wakil sp serikat buruh usaha serta latih terampil negosiasi laku hubung industrial yogyakarta,1,1
1112,55979,@pancar2015,"Ada unsur kepentingan dibalik
Kejar target pengesahan RUU Omnibus Law Cipta Kerja..
.JATAM Sebut Nama 12 Aktor Intelektual di Balik Satgas dan Panja Omnibus Law
 KONTENISLAM.COM - UU Cipta Kerja disahkan, Senin, 5 Oktober 2020. Regulasi kontroversial ini dibahas di hotel secara maraton, drafnya tidak...
kontenislam.com",unsur penting balik kejar target kesah rancang undang undang omnibus law cipta kerja jaring advokasi tambang nama aktor intelektual satgas panitia kerja omnibus law konten islam undang undang cipta kerja sah senin oktober regulasi kontroversial bahas hotel maraton draf,1,1
1113,55980,@republikaonline,"Umat Islam harus kaji RUU Cipta kerja yang aturannya banyak penuh misteriUmat Islam Harus Kaji RUU Cipta Kerja
Umat Islam harus kaji RUU Cipta kerja yang aturannya banyak penuh misteri
republika.co.id",umat islam kaji rancang undang undang cipta kerja atur penuh misteri umat islam kaji rancang undang undang cipta kerja umat islam kaji rancang undang undang cipta kerja atur penuh misteri republik,0,1
1114,55981,@Kaca67890,"3.Ada beberapa point dari UU ini yang sangat merugikan hak warga sipil seperti kita.``` 

 _Pasal 121 RUU Cipta Kerja yang mengubah Pasal 8 dan Pasal 10 Undang-Undang Nomor 12 tahun 2012 tentang Pengadaan Tanah Bagi Pembangunan Untuk Kepentingan Umum.",poin undang undang rugi hak warga sipil pasal rancang undang undang cipta kerja ubah pasal pasal undang undang nomor tahi ada tanah bangun penting,0,1
1115,55982,@kompascom,"Draf RUU Cipta Kerja versi terbaru ini dinilai penyempurnaan secara redaksional dari draf sebelumnya. Namun, itu pun belum selesai.Beredar Draf RUU Cipta Kerja 1.035 Halaman, Ini Penjelasan DPR...
Draf RUU Cipta Kerja versi terbaru ini dinilai penyempurnaan secara redaksional dari draf sebelumnya. Namun, itu pun belum selesai.
nasional.kompas.com",draf rancang undang undang cipta kerja versi baru nilai sempurna redaksional draf selesai edar draf rancang undang undang cipta kerja halaman jelas dewan wakil rakyat draf rancang undang undang cipta kerja versi baru nilai sempurna redaksional draf selesai nasional,0,1
1116,55983,@Kaca67890,"Menurut Prof.Refli Harun.

1. Prof. Refly Harun
Ngeriii, sy barusan buka pasal 121 dan saya selami serta pahami, berbahaya buat sipil. .yg maok pdf RUU cipta kerja total 1028 halaman bise saya bagi. Intinya selain buruh, warga sipil kena dampaknya juga.",prof refli harun prof refly harun buka pasal selam paham bahaya sipil curi pdf rancang undang undang cipta kerja total halaman inti buruh warga sipil kena dampak,0,1
1117,55984,@Dialipa3,"Membalas 
@ddouwuuns
 dan 
@imotias'DARI RAKYAT, OLEH RAKYAT, UNTUK RAKYAT' 
TOLAK RUU CIPTA KERJA
#MahasiswaBergerak 
#StopRugikanRakyat 
#TolakOmnibusLaw 
#tolakRUUCiptaKerja 
#JEGALSAMPAIBATAL 
#MosiTidakPercayaDPRRI 
#DPRRIPENGKHIANATRAKYAT
#KembalikanHakMasyarakat
#TumpasHinggaTuntas",balas rakyat rakyat rakyat tolak rancang undang undang cipta kerja,0,1
1118,55985,@Mtuhasan02,"Nah kenapa baru sekarang pak ""GN"" menyadari bahwa penting dan sgt menguntungkan RUU Cipta Kerja inih.kemarin kemana aja??

Coba dari awal anda berpolitik yg santun,edukatif,dan membangun tentunya banyak yg respack sama anda.

Omnibuslaw Keren
#OmnibusLawPerkuatUMKM",sadar untung rancang undang undang cipta kerja kemarin mana coba politik santun edukatif bangun respek omnibus law keren,0,1
1119,55986,@tribunnews,"Sejumlah alasan keluar dari Partai Demokrat dibeberkan Ferdinand, salah satunya terkait RUU Cipta Kerja.

""Terakhir kemarin cara pandang terhadap UU Cipta Kerja yang sangat mendasar bagi saya semakin menguatkan pilihan saya untuk mundur,"" katanya.Sosok Ferdinand Hutahaean Umumkan Diri Mundur Dari Demokrat: Pernah Walk Out Saat Jokowi Berpidato...
Ferdinand Hutahaean mengundurkan diri dari Partai Demokrat karena merasanya pandangannya tak lagi sama dengan pengurus lainnya.
tribunnews.com",alas partai demokrat beber ferdinand salah satu kait rancang undang undang cipta kerja kemarin pandang undang undang cipta kerja dasar kuat pilih mundur sosok ferdinand hutahaean umum mundur demokrat jalan jokowi pidato ferdinand hutahaean undur partai demokrat rasa pandang urus,1,1
1120,55987,@FireBirdFeniks,"Dengan adanya RUU Cipta Kerja menjadi payung hukum untuk memberikan insentif bagi pelaku usaha UMKM maupun koperasi, terutama di daerah pedesaan,sehingga dapat tumbuh & berkembang semakin kuat & membesar.

#CiptaKerjaUntukUMKM",rancang undang undang cipta kerja payung hukum insentif laku usaha usaha mikro tengah koperasi daerah desa tumbuh kembang kuat besar,1,1
1121,55988,@endyhizkia,"Gue capek bgt berdebat di group keluarga masalah ruu cipta kerja, hanya untuk dipatahkan argumennya dengan “MAHASISWA TEMPE TAU APA SELAIN BAKAR FASILITAS UMUM”

MAKANYA ANJING KESEL BGT SM OKNUM2 YG NGIRA DEMO TUH SERU?!?! BISA BUAT ONAR?!? TAI KUDA LO SEMUA TOT!!!",lelah banget debat grup keluarga rancang undang undang cipta kerja patah argumen mahasiswa tempe bakar fasilitas anjing kesal banget demo seru onar tahi kuda entot,0,1
1122,55989,@TionghoaIndo,"tulisan keren, RUU cipta kerja mmg untuk para Saudagar, konglomerat dan teman serta keluarga nyaTweet Kutipan
Randy Mulyanto 許意隆
@randymulyanto
 · 8 Okt
UU Omnibus Cipta Kerja adalah wujud nyata kapitalisme yang harus kita lawan sekeras-kerasnya karena akan membuahkan bencana kemanusiaan dan bencana ekologi terbesar dalam sejarah, tak peduli korbannya Tionghoa atau bukan. Esai oleh @SylvieTanaga https://suaraperanakan.wordpress.com/2020/10/08/tionghoa-perlu-lawan-omnibus-cipta-kerja/…",tulis keren rancang undang undang cipta kerja saudagar konglomerat teman keluarga tweet kutip randy mulyanto oktober undang undang omnibus cipta kerja wujud nyata kapitalisme lawan keras keras buah bencana manusia bencana ekologi besar sejarah peduli korban tionghoa esai,0,1
1123,55990,@ZAEffendy,"Membalas 
@desta80sTidak usah baca 905 halaman draf RUU Cipta Kerja biar dibilang keren. 
Baca ini saja, pendapat para akademisi FISIP UI. #Nalar paham?
Thread substansial....",balas baca halaman draf rancang undang undang cipta kerja biar bilang keren baca dapat akademisi fakultas ilmu sosial poilitik ui paham utas substansial,1,1
1124,55991,@4di53tiavv,"Hotman Paris Sudah Mempelajari RUU Cipta Kerja, Begini Katanya #HotmanParis via 
@jpnncomHotman Paris Sudah Mempelajari RUU Cipta Kerja, Begini Katanya
Hotman Paris turut mengomentari omnibus law RUU Cipta Kerja yang membuat para buruh meradang.
m.jpnn.com",hotman paris ajar rancang undang undang cipta kerja paris ajar rancang undang undang cipta kerja hotman paris komentar omnibus law rancang undang undang cipta kerja buruh radang m,1,1
1125,55992,@detikfinance,"""Kita sempat hampir 3 minggu di bulan Juli ketemu dengan enam konfederasi besar dari pagi sampai malam bahas pasal per pasal,"" #RUUCiptaKerjaPengusaha Klaim 3 Minggu Bahas RUU Cipta Kerja Bareng Buruh
""Kita sempat hampir 3 minggu di bulan Juli ketemu dengan enam konfederasi besar dari pagi sampai malam bahas pasal per pasal,""
finance.detik.com",minggu juli ketemu enam konfederasi pagi malam bahas pasal pasal klaim minggu bahas rancang undang undang cipta kerja bareng buruh minggu juli ketemu enam konfederasi pagi malam bahas pasal pasal uang,1,1
1126,55993,@mayadewiik,"Kata bu Indira pengampu matkul sistem politik Indonesia kelasku bilang, kalo yg MENGKHIANATI rakyat dgn pengesahan RUU CIPTA KERJA ini bukan hanya legislatif (DPR) tp ya dalangnya adalah usulan eksekutif (presiden).",indira ampu mata kuliah sistem politik indonesia kelas bilang khianat rakyat kesah rancang undang undang cipta kerja legislatif dewan wakil rakyat ya dalang usul eksekutif presiden,0,1
1127,55994,@dawiguna,"Ada yg sedang BERBOHONG dgn mengatakan Omnibus Law buru2 disetujui. RUU Cipta Lapangan Kerja sudah jadi kehebohan SEBELUM ada Pandemi Covid-19

Dan saat ini rakyat BUTUH penciptaan lapangan kerja, dgn terobosan oleh Omnibus Law. Masih mau bahas apa?

Bahas Hoax?
#FaktaOmnibusLaw",bohong omnibus law tuju rancang undang undang cipta lapang kerja heboh pandemi covid rakyat butuh cipta lapang kerja terobos omnibus law bahas bahas hoax,1,1
1128,55995,@hariankompas,"RUU Cipta Kerja menghapus aturan menjaga minimal 30 persen luas hutan di suatu pulau. Bila tak ada batasan, ini dikhawatirkan kian menurunkan ketahanan ekosistem dari bencana. Harapan ada pada PP yang disusun pemerintah. 

#Humaniora #adadikompasRUU Cipta Kerja Ancam Kelestarian Hutan
RUU Cipta Kerja menghapus aturan menjaga minimal 30 persen luas hutan di suatu pulau. Bila tak ada batasan, ini dikhawatirkan kian menurunkan ketahanan ekosistem dari bencana. Harapan ada pada PP...
kompas.id",rancang undang undang cipta kerja hapus atur jaga minimal persen luas hutan pulau batas khawatir kian turun tahan ekosistem bencana harap pp susun perintah cipta kerja ancam lestari hutan rancang undang undang cipta kerja hapus atur jaga minimal persen luas hutan pulau batas khawatir kian turun tahan ekosistem bencana harap pp kompas,1,1
1129,55996,@taufiqrus,"Yang paling menyedihkan, tak satu pun anggota Dewan yang pegang naskah final RUU Cipta Kerja. Alasannya, kabarnya karena naskahnya masih dalam perbaikan. Lalu apa yang diketuk untuk disahkan saat sidang paripurna itu? Sepanjang Republik ini berdiri,",sedih anggota dewan pegang naskah final rancang undang undang cipta kerja alas kabar naskah baik ketuk sah sidang paripurna republik diri,0,1
1130,55997,@0rang,"SEMUA BERAWAL DARI....
Dahlan Iskan : Saya selalu mengatakan bahwa RUU Cipta kerja, adalah RUU yang sangat menguntungkan Pengusaha dan Buruh/Pekerja, tapi tidak menguntungkan bagi beberapa pihak. Salah satunya adalah Organisasi Buruh.",dahlan iskan rancang undang undang cipta kerja rancang undang undang untung usaha buruh kerja untung salah satu organisasi buruh,1,1
1131,55998,@FPKSDPRRI,"Penolakan Kami Bukan Kaleng Kaleng.

Sejak Awal Kita Selalu Konsisten dengan Sikap Penolakan.

Kronologi PKS TOLAK RUU CIPTA KERJA.

#fraksipksdprri 
#berkhidmatuntukrakyat 
#pksawasikabinet 
#pkstolakOmnibuslaw 
#BatalkanCiptaker",tolak kaleng kaleng konsisten sikap tolak kronologi pks tolak rancang undang undang cipta kerja,0,1
1132,55999,@yunimyalf,"Perkongsian ringkas. 

11 ribu kematian akibat Covid-19 dan demonstrasi. 

Kalau mengikuti perkembangan politik di Indonesia, ribuan pekerja dan anak muda mereka turun berdemostrasi bagi memprotes satu rang undang-undang baharu iaitu RUU Cipta Kerja.",kongsi ringkas ribu mati akibat covid demonstrasi ikut kembang politik indonesia ribu kerja anak muda turun demonstrasi protes rang undang undang baharu rancang undang undang cipta kerja,1,1
1133,56000,@RifkaaSaja,"Wakil Ketua DPR RI meminta masyarakat tidak terprovokasi kabar bohong atau hoaks di media sosial terkait poin² penting yg ada dalam RUU Cipta Kerja yg telah disetujui DPR menjadi UU dalam Rapat Paripurna pada Senin 5 Oktober 2020
#OmnibusLawIndonesia
#LawanHoaxDanKebencian",wakil ketua dewan wakil rakyat rakyat indonesia masyarakat provokasi kabar bohong hoax media sosial kait poin rancang undang undang cipta kerja tuju dewan wakil rakyat undang undang rapat paripurna senin oktober,1,1
1134,56001,@hariankompas,"FE (36) ditangkap polisi karena diduga menyebarkan hoaks melalui akun Twitter tentang RUU Cipta Kerja.

#Polhuk #adadikompasDiduga Sebarkan Hoaks UU Cipta Kerja, Seorang Perempuan Ditangkap di Makassar
FE (36) ditangkap polisi karena diduga menyebarkan hoaks melalui akun Twitter tentang RUU Cipta Kerja. Namun, peneliti SAFEnet, Ika Ningtyas, menilai konten itu tidak bisa dikategorikan sepenuhnya...
kompas.id",tangkap polisi duga sebar hoax akun twitter rancang undang undang cipta kerja sebar hoax undang undang cipta kerja perempuan tangkap makassar tangkap polisi duga sebar hoax akun twitter rancang undang undang cipta kerja teliti safenet ika ningtyas nilai konten kategori sepenuh kompas,1,1
