no,user_account,label,tweet,clean
1014,@sitiftmwti,1,Bijak hadapi hoax omnibus Law RUU Cipta kerja isu yang beredar upah buruh dihitung per jam pakai tidak beli dan isu yang beredar jaminan sosial hilang pakainya juga dibantah,bijak hadap hoax omnibus law rancang undang undang cipta kerja isu edar upah buruh hitung jam pakai beli isu edar jamin sosial hilang pakai ban
1015,@gemilang06,1,"Membalas 
@willona_007
 dan 
@airlangga_hrtMari kita baca 9 keuntungan dari RUU Cipta kerja utk masyarakat.
#OBLBuatRakyatSejahtera",balas baca untung rancang undang undang cipta kerja masyarakat
1016,@bloomsvnf,1,"Dosen gue bilang tadi perkara ruu cipta kerja ""mahasiswa yang turun ke jalan itu, biarpun belum baca isi semua ruu nya, bukan maksudnya mau demo2an. Mereka mikir pasti ada yang keliru, makanya mereka berani ngomong""",dosen bilang perkara rancang undang undang cipta kerja mahasiswa turun jalan biar baca isi rancang undang undang maksud pikir keliru berani omong
1017,@i_am_indonesia8,1,RUU Cipta Kerja Beri Perlindungan Bagi Korban Pekerja PHK,rancang undang undang cipta kerja lindung korban kerja phk
1018,@gemilang06,1,"Membalas 
@crown_abieAda program BPJS yg baru di RUU Cipta Kerja. coba di baca dl ya gaesss
Yg pasti #OBLBuatRakyatSejahtera",balas program badan selenggara jamin sosial rancang undang undang cipta kerja coba baca ya teman
1019,@willona_007,1,"-
RUU Cipta Kerja mendorong Reformasi Regulasi & Debirokratisasi sehingga Pelayanan Pemerintah akan Lebih Efisien, Mudah dan Pasti dengan adanya Penerapan Norma. 
@airlangga_hrt
Berikut 9 manfaat RUU Cipta Kerja bagi masyarakat

#OBLBuatRakyatSejahteraDitolak Buruh, Pemerintah Klaim Ada 9 Keuntungan RUU Omnibus Law Cipta Kerja bagi Masyarakat »...
JAKARTA, JOGLOSEMARNEWS.COM – Pemerintah bersama dengan Dewan Perwakilan Rakyat (DPR) telah menyepakati Rancanan Undang-Undang (RUU) Ominbus Law Cipta Kerja. Selanjutnya, RUU tersebut bakal dibawa ke...
joglosemarnews.com",rancang undang undang cipta kerja dorong reformasi regulasi debirokratisasi layan perintah efisien mudah terap norma manfaat rancang undang undang cipta kerja masyarakat buruh perintah klaim untung rancang undang undang omnibus law cipta kerja masyarakat jakarta joglosemarnews perintah dewan wakil rakyat dewan wakil rakyat pakat rancang undang undang rancang undang undang omnibus law cipta kerja rancang undang undang bawa
1020,@princes66934439,1,"pasal 156 RUU Cipta Kerja

#OBLBuatSejahteraRakyat",pasal rancang undang undang cipta kerja
1021,@Diegosanrose18,1,"wait a minute, koreksi dikit:

banyak orang-orang yg ditinggalkan dlm pembahasan RUUCiptaKerja, UU Cipta Kerja ini dari OLIGARKI, oleh OLIGARKI, untuk OLIGARKI
karena itu #OmnibusLawTidakTransparan ~ Bung BuzzerPemerintahTweet Kutipan
Fadjroel Rachman
@fadjroeL
 · 14 Okt
Tak ada seorang pun yang ditinggalkan dalam pembahasan #UUCiptaKerja UNDANG-UNDANG CIPTA KERJA INI DARI RAKYAT, OLEH RAKYAT, UNTUK RAKYAT karena itu
#OmnibusLawTransparan
 ~ #Jubir #BungJubir @JubirPresidenRI #UuCiptaKerjaTRANSPARAN",tunggu a mute koreksi orang orang tinggal bahas rancang undang undang cipta kerja undang undang cipta kerja oligarki oligarki oligarki buzzer perintah tweet kutip fadjroel rachman oktober tinggal bahas undang undang cipta kerja rakyat rakyat rakyat
1022,@MonitorJadul,1,"Dalam proses perjalanan sebelum menjadi undang-undang yang sah, RUU Cipta Kerja telah melakukan prosedur dan ketentuan dalam menyusun RUU Cipta Kerja #UUCiptaKerja #MataNajwa",proses jalan undang undang sah rancang undang undang cipta kerja prosedur tentu susun rancang undang undang cipta kerja
1023,@oreoregalll,1,"Saya sedang butuh banyak responden untuk mengisi form tentang Kontraversi RUU Cipta, saya minta tolong bantuannya untuk tugas kuliah saya. Terimakasih yang sudah membantu 
http://forms.gle/bKQx8sggGK7P67Jp7…

#ruuciptakerja 
#ruuciptaker
#UUCiptaKerja 
#OmnibusLaw
#tolongbantumahasiswa",butuh responden isi formulir kontraversi rancang undang undang cipta tolong bantu tugas kuliah terima kasih bantu
1024,@memiii_____,1,"Membalas 
@01Hariyan
 @account4044
 dan 
@TRANS7Ya Indonesia contohnya. Selai masalah ketenagakerjaan, RUU Cipta Kerja juga bisa menjadi masalah bagi lingkungan karena memberikan 'karpet merah' kepada industri batu bara yang notabenenya adalah industri 'kotor'.",balas indonesia contoh selai ketenagakerjaan rancang undang undang cipta kerja lingkung karpet merah industri batu bara notabene industri kotor
1025,@bkpm,1,"Penguatan sektor pertanian melalui RUU ini idealnya disikapi positif oleh para pelaku usaha, para petani dan seluruh pekerja pertanian di Indonesia. Yuk kenali lebih banyak hal positif dari RUU Cipta Kerja terutama yang terkait dengan pertanian.",kuat sektor tani rancang undang undang ideal sikap positif laku usaha tani kerja tani indonesia ayo kenal positif rancang undang undang cipta kerja kait tani
1026,@iqbalalghi,0,"Tirani Mayoritas Politik dan RUU Cipta KerjaTirani Mayoritas Politik dan RUU Cipta Kerja
Persetujuan pengesahan RUU Cipta Kerja memperlihatkan kemunduran praksis demokrasi dalam lembaga publik. Pengesahan itu sekaligus menjadi salah satu penanda utama meningkatnya tirani mayoritas...
kompas.id",tirani mayoritas politik rancang undang undang cipta kerja tirani mayoritas politik rancang undang undang cipta kerja tuju kesah rancang undang undang cipta kerja mundur fraksi demokrasi lembaga publik kesah salah tanda utama tingkat tirani mayoritas kompas
1027,@oreoregalll,1,"Membalas 
@tanyainrlMaaf oot, aku lagi butuh banyak responden untuk tugas kuliah tentang Kontraversi RUU Cipta Kerja. Adakah yang bersedia untuk mengisi form ini? Terimakasih ya
http://forms.gle/bKQx8sggGK7P67Jp7…",balas luar topik butuh responden tugas kuliah kontraversi rancang undang undang cipta kerja ada sedia isi formulir terima kasih ya
1028,@oreoregalll,1,"Membalas 
@tanyainrlGuys tolong bantu isi form ini tentang Kontraversi RUU Cipta Kerja, terimakasih ya..
http://forms.gle/bKQx8sggGK7P67Jp7…",balas tolong bantu isi formulir kontraversi rancang undang undang cipta kerja terima kasih ya
1029,@oreoregalll,1,"Membalas 
@collegemenfessGuys tolong isi form ini ya tentang Kontraversi RUU Cipta Kerja, terimakasih..
http://forms.gle/bKQx8sggGK7P67Jp7…",balas tolong isi formulir ya kontraversi rancang undang undang cipta kerja terima kasih
1030,@kompascom,1,"Naskah final UU Cipta Kerja telah diserahkan DPR ke Presiden. Namun, sejak berbentuk draf final RUU hingga sah jadi UU belum bisa diakses.Naskah UU Cipta Kerja yang Belum Bisa Diakses Publik dan Tuai Polemik...
Naskah final UU Cipta Kerja telah diserahkan DPR ke Presiden. Namun, sejak berbentuk draf final RUU hingga sah jadi UU belum bisa diakses.
nasional.kompas.com",naskah final undang undang cipta kerja serah dewan wakil rakyat presiden bentuk draf final rancang undang undang sah undang undang akses naskah undang undang cipta kerja akses publik tuai polemik naskah final undang undang cipta kerja serah dewan wakil rakyat presiden bentuk draf final rancang undang undang sah undang undang akses nasional
1031,@oreoregalll,1,"Membalas 
@AREAJULIDPermisi, maaf oot. Aku mau minta tolong adakah yang bersedia untuk mengisi form ini? Tentang Kontraversi RUU Cipta Kerja, terimakasih ya.
http://forms.gle/bKQx8sggGK7P67Jp7…",balas maaf luar topik tolong ada sedia isi formulir kontraversi rancang undang undang cipta kerja terima kasih ya
1032,@oreoregalll,1,"Membalas 
@tubirfessPermisi aku mau minta tolong, adakah yang bersedia untuk mengisi form ini? Tentang Kontraversi RUU Cipta Kerja, terimakasih..
http://forms.gle/bKQx8sggGK7P67Jp7…",balas tolong ada sedia isi formulir kontraversi rancang undang undang cipta kerja terima kasih
1033,@AriD3AngeL,1,"Membalas 
@detikcomTolong detik membuat berita jangan dengan narasi yang salah. Pasal 69 Ayat 2 itu sudah ada sejak tahun 2009 di UU nomor 32 Pasal 69 Ayat 2 Tahun 2009. Di RUU Cipta kerja ayat 2 sempat dihapus tapi akhirnya dimunculkan kembali. Bukan berarti di RUU Cipta Kerja baru ada pasal itu.",balas detik berita narasi salah pasal ayat tahi undang undang nomor pasal ayat tahi rancang undang undang cipta kerja ayat hapus muncul rancang undang undang cipta kerja pasal
1034,@Lukmanharijant4,1,"Membalas 
@DiantyYasmin3Gabener jkt58 gimana sikapnya terhadap RUU Cipta Kerja ko belum denger ",balas sikap rancang undang undang cipta kerja dengar
1035,@yanahilman2,1,"Omnibus Law Masih Ditolak Rakyat, Ida Fauziyah Jelaskan Urgensi dan Manfaat RUU Cipta Kerja
#OBLBuatRakyatSejahteraOmnibus Law Masih Ditolak Rakyat, Ida Fauziyah Jelaskan Urgensi dan Manfaat RUU Cipta Kerja -...
Banyak berita mengenai UU Cipta Kerja yang menyebar di masyarakat.
tasikmalaya.pikiran-rakyat.com",omnibus law tolak rakyat ida fauziyah urgensi manfaat rancang undang undang cipta kerja law tolak rakyat ida fauziyah urgensi manfaat rancang undang undang cipta kerja berita undang undang cipta kerja sebar masyarakat tasikmalaya pikir
1036,@crown_abie,1,"Terdapat sekitar 6,9 juta pengangguran dan 3,5 juta pekerja terdampak pandemi Covid-19.

RUU Cipta Kerja dirancang dengan tujuan untuk menyediakan lapangan kerja sebanyak-banyaknya bagi para pencari kerja dan penganggur. 

#OBLBuatRakyatSejahteraOmnibus Law Masih Ditolak Rakyat, Ida Fauziyah Jelaskan Urgensi dan Manfaat RUU Cipta Kerja -...
Banyak berita mengenai UU Cipta Kerja yang menyebar di masyarakat.
tasikmalaya.pikiran-rakyat.com",juta anggur juta kerja dampak pandemi covid rancang undang undang cipta kerja rancang tuju sedia lapang kerja banyak cari kerja anggur law tolak rakyat ida fauziyah urgensi manfaat rancang undang undang cipta kerja berita undang undang cipta kerja sebar masyarakat tasikmalaya pikir
1037,@GantengPendekar,1,"Terkait pengesahan UU Cipta Kerja atau Omnibus Law beberapa waktu lalu, Prabowo meminta kaum buruh dan masyarakat tidak emosional menyikapi UU Cipta Kerja. Prabowo lalu menyoroti aksi pembakaran dalam demo menolak Omnibus Law RUU Cipta Kerja.",kait kesah undang undang cipta kerja omnibus law prabowo kaum buruh masyarakat emosional sikap undang undang cipta kerja prabowo sorot aksi bakar demo tolak omnibus law rancang undang undang cipta kerja
1038,@Mtuhasan02,1,"But kalian yg teriak teriak tentang RUU Cipta Kerja baca pasal 88F

""pemberi kerja dilarang memberi gaji di bawah upah minimum""!!

Jadilah nitezen yg cerdas,cermat dan smart.banyak membaca,bertanya,dan mendengar.

Katakan tidak pada hoax.

#OBLBuatRakyatSejahtera",teriak teriak rancang undang undang cipta kerja baca pasal beri kerja larang gaji upah minimum netizen cerdas cermat pintar baca dengar hoax
1039,@HaytllhKhumaini,1,"Apa peramal sudah baca RUU Cipta kerjaTweet Kutipan
Muhammad Said Didu
@msaid_didu
 · 15 Okt
Hasil nyata twitter.com/CNNIndonesia/s…",amal baca rancang undang undang cipta kerja tweet kutip muhammad said oktober hasil nyata cnn indonesia s
1040,@harisfirdaus,1,"Pembahasan kluster ketenagakerjaan di RUU Cipta Kerja sempat diputuskan ditunda. Tapi kluster itu tiba-tiba dibahas di saat-saat akhir dengan waktu pembahasan hanya tiga hari Nasib Buruh dalam Hitungan Hari
Setelah pembahasan kluster ketenagakerjaan di RUU Cipta Kerja diputuskan ditunda, akhir April lalu, kluster itu dibahas di saat-saat akhir. Saat RUU telah disetujui disahkan, sejumlah pasal ditenga...
kompas.id",bahas kluster ketenagakerjaan rancang undang undang cipta kerja putus tunda kluster bahas bahas nasib buruh hitung bahas kluster ketenagakerjaan rancang undang undang cipta kerja putus tunda april kluster bahas rancang undang undang tuju sah pasal kompas
1041,@sapereaudie,1,"Jangan cari panggung dengan cara cuman ikut2an menolak ruu cipta kerja lah 
@FPKSDPRRI
. 

Kalau benar-benar mau memihak rakyat, ini ada persoalan yang lebih serius. Nafsu kekuasaan disingkirkan dulu, bisa?",cari panggung cuman tolak rancang undang undang cipta kerja rakyat serius nafsu kuasa singkir
1042,@crown_abie,1,"Pro kontra RUU Cipta Kerja adlh dinamika politik dan kepentingan.

Hal pokok dr prinsip UU Cipta Kerja adlh tentu Nilai manfaat dan kebaikan bagi seluruh Bangsa.

#OBLBuatRakyatSejahtera

3 Manfaat UU Cipta Kerja untuk Rakyat Seperti yang Diklaim Jokowi3 Manfaat UU Cipta Kerja untuk Rakyat Seperti yang Diklaim Jokowi
Presiden Joko Widodo (Jokowi) membeberkan 3 manfaat besar dari disahkannya RUU Omnibus Law Cipta Kerja menjadi UU Cipta Kerja.
money.kompas.com",pro kontra rancang undang undang cipta kerja dinamika politik penting pokok prinsip undang undang cipta kerja nilai manfaat baik bangsa manfaat undang undang cipta kerja rakyat klaim manfaat undang undang cipta kerja rakyat klaim jokowi presiden joko widodo jokowi beber manfaat sah rancang undang undang omnibus law cipta kerja undang undang cipta kerja money
1043,@crown_abie,1,"Secara resmi atas nama pemerintah, presiden Jokowi merilis pernyataan untuk meluruskan atas Hoax yg beredar tentang point-point RUU Cipta Kerja.

Presiden menegaskan bahwa #OBLBuatRakyatSejahtera

Daftar 7 Hoaks yang Dibantah Jokowi di UU Cipta KerjaDaftar 7 Hoaks yang Dibantah Jokowi di UU Cipta Kerja
Presiden Joko Widodo (Jokowi) meluruskan hoaks yang beredar di masyarakat terkait Omnibus Law Cipta Kerja atau UU Cipta Kerja.
money.kompas.com",resmi nama perintah presiden jokowi rilis nyata lurus hoax edar poin poin rancang undang undang cipta kerja presiden daftar hoax ban jokowi undang undang cipta kerja daftar hoax ban jokowi undang undang cipta kerja presiden joko widodo jokowi lurus hoax edar masyarakat kait omnibus law cipta kerja undang undang cipta kerja money
1044,@emakrempongs,1,"di tengah pandemi Covid-19, terdapat sekitar 6,9 jt pengangguran dan 3,5 jt pekerja terdampak pandemi Covid-19. RUU Cipta Kerja bertujuan untuk menyediakan lapangan kerja sebanyak-banyaknya bagi para pencari kerja dan penganggur #OBLBuatRakyatSejahteraOmnibus Law Masih Ditolak Rakyat, Ida Fauziyah Jelaskan Urgensi dan Manfaat RUU Cipta Kerja -...
Banyak berita mengenai UU Cipta Kerja yang menyebar di masyarakat.
tasikmalaya.pikiran-rakyat.com",pandemi covid juta anggur juta kerja dampak pandemi covid rancang undang undang cipta kerja tuju sedia lapang kerja banyak cari kerja anggur law tolak rakyat ida fauziyah urgensi manfaat rancang undang undang cipta kerja berita undang undang cipta kerja sebar masyarakat tasikmalaya pikir
1045,@PLovewarrior,1,"RUU Cipta Kerja bertujuan untuk menyediakan lapangan kerja sebanyak-banyaknya bagi para pencari kerja dan penganggur,” kata Ida  #OBLBuatRakyatSejahtera https://tasikmalaya.pikiran-rakyat.com/nasional/pr-06830932/omnibus-law-masih-ditolak-rakyat-ida-fauziyah-jelaskan-urgensi-dan-manfaat-ruu-cipta-kerja…",rancang undang undang cipta kerja tuju sedia lapang kerja banyak cari kerja anggur ida
1046,@RssfForever,1,"Omnibus Law Cipta Kerja merupakan RUU usulan Jokowi dan masuk sebagai RUU Prioritas Tahun 2020 dalam Program Legislasi Nasional Tahun 2020. #OBLBuatRakyatSejahtera3 Manfaat UU Cipta Kerja untuk Rakyat Seperti yang Diklaim Jokowi Halaman all - Kompas.com
Presiden Joko Widodo (Jokowi) membeberkan 3 manfaat besar dari disahkannya RUU Omnibus Law Cipta Kerja menjadi UU Cipta Kerja. Halaman all
money.kompas.com",omnibus law cipta kerja rancang undang undang usul jokowi masuk rancang undang undang prioritas tahi program legislasi nasional tahi manfaat undang undang cipta kerja rakyat klaim jokowi halaman all presiden joko widodo jokowi beber manfaat sah rancang undang undang omnibus law cipta kerja undang undang cipta kerja halaman all money
1047,@cintasiapanih,1,"Pasal 88F RUU Cipta Kerja : pemberi kerja dilarang memberi gaji buruh dibawah upah minimum 
#OBLBuatRakyatSejahtera",pasal rancang undang undang cipta kerja beri kerja larang gaji buruh bawah upah minimum
1048,@kitasiyapa,1,"kehadiran Rancangan Undang-Undang (RUU) Cipta Kerja sangat dibutuhkan untuk menjawab tantangan terbesar, yaitu mempertahankan dan menyediakan lapangan kerja sebanyak mungkin. 
#OBLBuatRakyatSejahteraOmnibus Law Masih Ditolak Rakyat, Ida Fauziyah Jelaskan Urgensi dan Manfaat RUU Cipta Kerja -...
Banyak berita mengenai UU Cipta Kerja yang menyebar di masyarakat.
tasikmalaya.pikiran-rakyat.com",hadir rancang undang undang rancang undang undang cipta kerja butuh tantang besar tahan sedia lapang kerja law tolak rakyat ida fauziyah urgensi manfaat rancang undang undang cipta kerja berita undang undang cipta kerja sebar masyarakat tasikmalaya pikir
1049,@luin_mamacantik,1,"Pemerintah bersama dengan Dewan Perwakilan Rakyat (DPR) telah menyepakati Rancanan Undang-Undang (RUU) Ominbus Law Cipta Kerja.
https://joglosemarnews.com/2020/10/ditolak-buruh-pemerintah-klaim-ada-9-keuntungan-ruu-omnibus-law-cipta-kerja-bagi-masyarakat/…
#OBLBuatRakyatSejahtera",perintah dewan wakil rakyat dewan wakil rakyat pakat rancang undang undang rancang undang undang omnibus law cipta kerja
1050,@zainaufi,1,sejumlah keuntungan dengan disahkannya UU Cipta Kerja oleh DPR. Omnibus Law Cipta Kerja merupakan RUU usulan Jokowi dan masuk sebagai RUU Prioritas Tahun 2020 dalam Program Legislasi Nasional Tahun 2020. #OBLBuatRakyatSejahtera,untung sah undang undang cipta kerja dewan wakil rakyat omnibus law cipta kerja rancang undang undang usul jokowi masuk rancang undang undang prioritas tahi program legislasi nasional tahi
1051,@thesember7,1,"RUU Cipta Kerja tidak menghilangkan hak cuti haid dan cuti hamil yang telah diatur UU Ketenagakerjaan. 
#OBLBuatRakyatSejahtera",rancang undang undang cipta kerja hilang hak cuti haid cuti hamil atur undang undang ketenagakerjaan
1052,@RereUnnie,1,"Anggota DPR RI komisi VIII Fraksi PAN M Ali Taher sempat menyatakan, Omnibus Law UU 
Cipta Kerja yang sebelumnya RUU Cipta Kerja akan memudahkan sertifikasi halal. 
#OBLBuatRakyatSejahtera
https://food.detik.com/info-kuliner/d-5211222/keuntungan-dan-kerugian-omnibus-law-…
pada-sertifikasi-makanan-halalKeuntungan dan Kerugian Omnibus Law pada Sertifikasi Makanan Halal
Omnibus Law UU Cipta Kerja membahas berbagai hal salah satunya sertifikasi halal pada makanan. Berikut keuntungan dan kerugian Omnibus Law.
food.detik.com",anggota dewan wakil rakyat rakyat indonesia komisi viii fraksi pan m ali taher omnibus law undang undang cipta kerja rancang undang undang cipta kerja mudah sertifikasi halal
1053,@RohmawatiAMS,1,"RUU Cipta Kerja dibuat untuk mendorong produktivitas kerja juga. 
#OBLBuatRakyatSejahteraOmnibus Law Masih Ditolak Rakyat, Ida Fauziyah Jelaskan Urgensi dan Manfaat RUU Cipta Kerja -...
Banyak berita mengenai UU Cipta Kerja yang menyebar di masyarakat.
tasikmalaya.pikiran-rakyat.com",rancang undang undang cipta kerja dorong produktivitas kerja law tolak rakyat ida fauziyah urgensi manfaat rancang undang undang cipta kerja berita undang undang cipta kerja sebar masyarakat tasikmalaya pikir
1054,@Duwiokta9,1,"Ditolak Buruh, Pemerintah Klaim Ada 9 Keuntungan RUU Omnibus Law Cipta Kerja bagi Masyarakat

#OBLBuatRakyatSejahteraDitolak Buruh, Pemerintah Klaim Ada 9 Keuntungan RUU Omnibus Law Cipta Kerja bagi Masyarakat »...
JAKARTA, JOGLOSEMARNEWS.COM – Pemerintah bersama dengan Dewan Perwakilan Rakyat (DPR) telah menyepakati Rancanan Undang-Undang (RUU) Ominbus Law Cipta Kerja. Selanjutnya, RUU tersebut bakal dibawa ke...
joglosemarnews.com",tolak buruh perintah klaim untung rancang undang undang omnibus law cipta kerja masyarakat buruh perintah klaim untung rancang undang undang omnibus law cipta kerja masyarakat jakarta joglosemarnews perintah dewan wakil rakyat dewan wakil rakyat pakat rancang undang undang rancang undang undang omnibus law cipta kerja rancang undang undang bawa
1055,@HafizArdana,1,"Pengesahan UU Cipta Kerja didukung oleh seluruh partai pendukung koalisi pemerintah. Sedangkan, dua fraksi menyatakan menolak RUU menjadi UU Cipta Kerja ini yaitu Partai Keadilan Sejahtera (PKS) dan Partai Demokrat. #OBLBuatRakyatSejahtera3 Manfaat UU Cipta Kerja untuk Rakyat Seperti yang Diklaim Jokowi Halaman all - Kompas.com
Presiden Joko Widodo (Jokowi) membeberkan 3 manfaat besar dari disahkannya RUU Omnibus Law Cipta Kerja menjadi UU Cipta Kerja. Halaman all
money.kompas.com",kesah undang undang cipta kerja dukung partai dukung koalisi perintah fraksi tolak rancang undang undang undang undang cipta kerja partai adil sejahtera pks partai demokrat manfaat undang undang cipta kerja rakyat klaim jokowi halaman all presiden joko widodo jokowi beber manfaat sah rancang undang undang omnibus law cipta kerja undang undang cipta kerja halaman all money
1056,@yunanbisri,1,"RUU Cipta Kerja bertujuan untuk menyediakan lapangan kerja sebanyak-banyaknya bagi para pencari kerja dan penganggur. 
#OBLBuatRakyatSejahteraOmnibus Law Masih Ditolak Rakyat, Ida Fauziyah Jelaskan Urgensi dan Manfaat RUU Cipta Kerja -...
Banyak berita mengenai UU Cipta Kerja yang menyebar di masyarakat.
tasikmalaya.pikiran-rakyat.com",rancang undang undang cipta kerja tuju sedia lapang kerja banyak cari kerja anggur law tolak rakyat ida fauziyah urgensi manfaat rancang undang undang cipta kerja berita undang undang cipta kerja sebar masyarakat tasikmalaya pikir
1057,@enengbunbun,1,"Sebelum diresmikan, RUU Cipta Kerja sudah banyak menuai protes dan keberatan dari berbagai pihak terutama pihak buruh atau pekerja.
https://klikseleb.pikiran-rakyat.com/others/pr-95806030/perbandingan-manfaat-omnibus-law-untuk-pekerja-dan-untuk-pengusaha…
#OBLBuatRakyatSejahtera",resmi rancang undang undang cipta kerja tuai protes berat buruh kerja
1058,@a_doni95,1,"Membalas 
@FahrihamzahOmnibus law telah disahkan seblumnya oleh DPR, 
Tanpa ada demo dari sekelompok masyarakat  utk menolak ketika masih RUU omnibus law.

UU ciptakerja yg baru bbrp hari disahkan DPR didukung sebagian besar para anggota DPR",balas law sah dewan wakil rakyat demo kelompok masyarakat tolak rancang undang undang omnibus law undang undang cipta kerja sah dewan wakil rakyat dukung anggota dewan wakil rakyat
1059,@DewaEkayana,1,"Tirani Mayoritas Politik dan RUU Cipta Kerja https://kompas.id/baca/opini/2020/10/15/tirani-mayoritas-politik-dan-ruu-cipta-kerja/?utm_source=bebasakses_kompasid&utm_medium=twitter_shared&utm_content=sosmed&utm_campaign=sharinglink… via 
@hariankompasTirani Mayoritas Politik dan RUU Cipta Kerja
Persetujuan pengesahan RUU Cipta Kerja memperlihatkan kemunduran praksis demokrasi dalam lembaga publik. Pengesahan itu sekaligus menjadi salah satu penanda utama meningkatnya tirani mayoritas...
kompas.id",tirani mayoritas politik rancang undang undang cipta kerja
1060,@TitikNol18,1,"Dalam RUU Cipta Kerja pekerja kontrak juga dapat pesangon

#UUCiptaKerja",rancang undang undang cipta kerja kerja kontrak sangon
1061,@suprasic58,0,"Sudah saya prediksi. Menurun bukan krn rakyat yg mulai patuh atau kerja pemerintahan yg baik. Tapi menurun krn beritanya tertutup oleh RUU cipta kerja.Tweet Kutipan
Radio Suara Surabaya
@e100ss
 · 14 Okt
Satgas Sebut Persentase Kasus Aktif Covid-19 Nasional Terus Turun
https://suarasurabaya.net/kelanakota/2020/satgas-sebut-persentase-kasus-aktif-covid-19-nasional-terus-turun/…",prediksi turun rakyat patuh kerja perintah turun berita tutup rancang undang undang cipta kerja tweet kutip radio suara surabaya oktober satgas persentase aktif covid nasional turun
1062,@gemaappe,1,"Orang orang tuh pada sambat RUU Cipta kerja dan COVID-19, sedangkan aku Hidup sambil Kerja aja sudah struggle.",orang orang sambat rancang undang undang cipta kerja covid hidup kerja juang
1063,@TitikNol18,1,"Produk Omnibus Law RUU Cipta Kerja menjadi salah satu strategi yang bisa di andalkan dalam rangka mitigasi risiko dari krisis ekonomi yang ditimbulkan pada pasa pandem

#UUCiptaKerja",produk omnibus law rancang undang undang cipta kerja salah strategi andal rangka mitigasi risiko krisis ekonomi timbul pasal pandem
1064,@yr_rr79,1,"Setelah dipikir-pikir, mahasiswa dan DPR ternyata punya kesamaan.

suka menggunakan SKS ( Sistem Kebut Semalam )

Bedanya mahasiswa mengerjakan laporan untuk mendapatkan nilai.

Sementara DPR mengesahkan RUU menjadi UU Cipta kerja/Omnibus law.
Tujuannya apa, kalian lebih tahu lah",pikir pikir mahasiswa dewan wakil rakyat sama suka sks sistem kebut malam beda mahasiswa lapor nilai dewan wakil rakyat kesah rancang undang undang undang undang cipta kerja omnibus law tuju
1065,@Firman78037840,1,"Intinya apakah penanganan unjuk rasa dan atau pengunjuk rasa ""RUU Cipta Kerja"" oleh aparat sudah  sesuai/patuh kepada UU dan peraturan2, sudah /tidak?",inti tangan unjuk unjuk rancang undang undang cipta kerja aparat sesuai patuh undang undang
1066,@1013mfmlive,1,"Waalaupun pejuang cuan lagi sebel sama RUU Cipta Kerja. Ya tapi kita harus tetep kerja ya Mpeople !! kira-kira nih, hal pertama apasih yang bikin kamu nyaman sama pekerjaanmu Mpeople???

#SIKATPAGIGAJI
42,9%
PARTNER KERJA
57,1%
FASILITAS KANTOR
0%
KANTOR DEKET RUMAH
0%
7 suara · Hasil akhir",juang untung sebal rancang undang undang cipta kerja ya kerja ya orang bikin nyaman kerja orang partner kerja fasilitas kantor kantor rumah suara hasil
1067,@1Atie,1,"Membalas 
@ANGIN131900 halaman ...  Makanya diraguin itu pendemo paham sama isi RUU cipta kerja. Lha wong presiden KSPI nya aja ngk bisa bedain antara 8jam x 5 hari sama 40 jam dlm 5 hari... 
Makanya yg demo sbenrnya buta dlm RUU OBL, mrk cm dpt info sekilas aja. Ogeb di pelihara sih.",balas halaman ragu demo paham isi rancang undang undang cipta kerja presiden kspi beda x jam demo buta rancang undang undang omnibus law cm informasi kilas bego pelihara sih
1068,@IndonesianPeac,1,"Dalam RUU Ciptaker pekerja kontrak juga dapat pesangon, ini tercantum pada pasal 61A UU Cipta Kerja

#LawanHoaksOBL",rancang undang undang cipta kerja kerja kontrak sangon cantum pasal undang undang cipta kerja
1069,@kochenkterakhir,0,"Membalas 
@WahabisLokalIni bukan soal RUU cipta kerja, kalau soal RUU cuma 1 jalannya ajukan gugatan ke MK, uji materi semua di sana nanti.  Ini soal Pak jkw harus lengser gimanapun caranya. Karena pundi2 mereka mulai di acak2. Appun demonya, orasinya turunkan jkw.",balas rancang undang undang cipta kerja rancang undang undang jalan aju gugat mahkamah konstitusi uji materi jokowi lengser apa demo orasi turun jokowi
1070,@Mistubin1,0,"Untuk itu, kini para serikat buruh berencana akan melakukan aksi mogok buruh secara nasional pada 6-8 Oktober untuk menolak pengesahan RUU Cipta Kerja tersebut. #GagalTotalTunggangiHoaxOBL",serikat buruh rencana aksi mogok buruh nasional oktober tolak kesah rancang undang undang cipta kerja
1071,@AwalsyahRP,1,"Membalas 
@ramdhan_asaaIphone 12 pro ruu cipta kerja",balas pro rancang undang undang cipta kerja
1072,@PaDmArInI_,1,"Ketua DPR RI, Puan Maharani telah mengesahkan Rancangan Undang-undang Cipta Kerja (RUU Cipta Kerja) menjadi undang-undang (UU) melalui Sidang Paripurna yang digelar di Senayan, Jakarta, Senin 5 Oktober 2020 kemarin.
https://loperberita.com/gatot-nurmantyo-dukung-buruh-mogok-nasional-pengamat-punya-agenda-cari-panggung-ke-pilpres-2024/…
#GagalTotalTunggangiHoaxOBL",ketua dewan wakil rakyat rakyat indonesia puan maharani kesah rancang undang undang cipta kerja rancang undang undang cipta kerja undang undang undang undang sidang paripurna gelar senayan jakarta senin oktober kemarin
